-30.25,-16.5,90.0
-29.967171717171716,-16.5,90.0
-29.684343434343436,-16.5,90.0
-29.401515151515152,-16.5,90.0
-29.11868686868687,-16.5,90.0
-28.835858585858585,-16.5,90.0
-28.553030303030305,-16.5,90.0
-28.27020202020202,-16.5,90.0
-27.987373737373737,-16.5,90.0
-27.704545454545453,-16.5,90.0
-27.421717171717173,-16.5,90.0
-27.13888888888889,-16.5,90.0
-26.856060606060606,-16.5,90.0
-26.573232323232325,-16.5,90.0
-26.29040404040404,-16.5,90.0
-26.007575757575758,-16.5,90.0
-25.724747474747474,-16.5,90.0
-25.44191919191919,-16.5,90.0
-25.15909090909091,-16.5,90.0
-24.876262626262626,-16.5,90.0
-24.593434343434343,-16.5,90.0
-24.310606060606062,-16.5,90.0
-24.02777777777778,-16.5,90.0
-23.744949494949495,-16.5,90.0
-23.46212121212121,-16.5,90.0
-23.17929292929293,-16.5,90.0
-22.896464646464647,-16.5,90.0
-22.613636363636363,-16.5,90.0
-22.330808080808083,-16.5,90.0
-22.0479797979798,-16.5,90.0
-21.765151515151516,-16.5,90.0
-21.482323232323232,-16.5,90.0
-21.199494949494948,-16.5,90.0
-20.916666666666668,-16.5,90.0
-20.633838383838384,-16.5,90.0
-20.351010101010104,-16.5,90.0
-20.06818181818182,-16.5,90.0
-19.785353535353536,-16.5,90.0
-19.502525252525253,-16.5,90.0
-19.21969696969697,-16.5,90.0
-18.936868686868685,-16.5,90.0
-18.654040404040405,-16.5,90.0
-18.37121212121212,-16.5,90.0
-18.08838383838384,-16.5,90.0
-17.805555555555557,-16.5,90.0
-17.522727272727273,-16.5,90.0
-17.23989898989899,-16.5,90.0
-16.957070707070706,-16.5,90.0
-16.674242424242426,-16.5,90.0
-16.391414141414142,-16.5,90.0
-16.10858585858586,-16.5,90.0
-15.825757575757576,-16.5,90.0
-15.542929292929294,-16.5,90.0
-15.26010101010101,-16.5,90.0
-14.977272727272728,-16.5,90.0
-14.694444444444445,-16.5,90.0
-14.411616161616163,-16.5,90.0
-14.128787878787879,-16.5,90.0
-13.845959595959595,-16.5,90.0
-13.563131313131315,-16.5,90.0
-13.280303030303031,-16.5,90.0
-12.997474747474747,-16.5,90.0
-12.714646464646464,-16.5,90.0
-12.431818181818183,-16.5,90.0
-12.1489898989899,-16.5,90.0
-11.866161616161616,-16.5,90.0
-11.583333333333336,-16.5,90.0
-11.300505050505052,-16.5,90.0
-11.017676767676768,-16.5,90.0
-10.734848484848484,-16.5,90.0
-10.452020202020204,-16.5,90.0
-10.16919191919192,-16.5,90.0
-9.886363636363637,-16.5,90.0
-9.603535353535353,-16.5,90.0
-9.320707070707073,-16.5,90.0
-9.037878787878789,-16.5,90.0
-8.755050505050505,-16.5,90.0
-8.472222222222221,-16.5,90.0
-8.189393939393941,-16.5,90.0
-7.9065656565656575,-16.5,90.0
-7.623737373737374,-16.5,90.0
-7.3409090909090935,-16.5,90.0
-7.05808080808081,-16.5,90.0
-6.775252525252526,-16.5,90.0
-6.492424242424242,-16.5,90.0
-6.209595959595962,-16.5,90.0
-5.926767676767678,-16.5,90.0
-5.6439393939393945,-16.5,90.0
-5.361111111111111,-16.5,90.0
-5.0782828282828305,-16.5,90.0
-4.795454545454547,-16.5,90.0
-4.512626262626263,-16.5,90.0
-4.229797979797979,-16.5,90.0
-3.946969696969699,-16.5,90.0
-3.6641414141414153,-16.5,90.0
-3.3813131313131315,-16.5,90.0
-3.0984848484848513,-16.5,90.0
-2.8156565656565675,-16.5,90.0
-2.5328282828282838,-16.5,90.0
-2.25,-16.5,0.0
-2.25,-16.5,90.45454545454618
-2.1429047441150466,-16.500849638201345,91.3636363636349
-2.0358364488880434,-16.5033983389135,92.27272727272742
-1.9288220681897394,-16.507645460514695,93.18181818181756
-1.8218885423181896,-16.513589933814778,94.09090909090924
-1.715062791216678,-16.521230262324387,95.0000000000008
-1.608371707696767,-16.53056452263168,95.90909090909122
-1.5018421506681756,-16.541590364886535,96.81818181818153
-1.3955009383771926,-16.55430501339213,97.72727272727394
-1.2893748416553252,-16.568705267303706,98.6363636363626
-1.1834905771798883,-16.584787501434338,99.5454545454545
-1.0778748007482202,-16.602547667167595,100.45454545454521
-0.9725541005672311,-16.62198129347673,101.36363636363723
-0.8675549905599629,-16.643083488050245,102.27272727272702
-0.7629039036908507,-16.665848938523503,103.18181818181813
-0.6586271853113663,-16.690271913816094,104.09090909090781
-0.5547510865277152,-16.716346265574593,105.00000000000057
